NAME1,RA1,DEC1,Z1,NAME2,RA2,DEC2,Z2
J124913.75+151510.5,192.30731,15.252903,0.083411000,J105559.18+115503.2,163.99657,11.917542,0.078241500
J124913.75+151510.5,192.30731,15.252903,0.083411000,J131606.86+432710.2,199.02857,43.452846,0.087017800
J124506.90-032157.0,191.27874,-3.3658320,0.083417000,J155225.67+275343.5,238.10695,27.895414,0.074385600
J124506.90-032157.0,191.27874,-3.3658320,0.083417000,J123843.44+092736.6,189.68100,9.4601791,0.082901600
J124506.90-032157.0,191.27874,-3.3658320,0.083417000,J142237.92+044848.5,215.65799,4.8134850,0.087007300
J124506.90-032157.0,191.27874,-3.3658320,0.083417000,J213333.31-071249.2,323.38881,-7.2136745,0.086409600
J124506.90-032157.0,191.27874,-3.3658320,0.083417000,J221930.90+004801.7,334.87874,0.80048310,0.087025000
J120422.15-012203.3,181.09228,-1.3675970,0.083437000,J115216.77+023335.9,178.06986,2.5599791,0.087441500
J120422.15-012203.3,181.09228,-1.3675970,0.083437000,J143858.54+382121.6,219.74393,38.355995,0.089415100
J120422.15-012203.3,181.09228,-1.3675970,0.083437000,J091829.00+405803.5,139.62085,40.967647,0.073438400
J120422.15-012203.3,181.09228,-1.3675970,0.083437000,J160925.90+531508.9,242.35791,53.252468,0.088179400
J120422.15-012203.3,181.09228,-1.3675970,0.083437000,J164329.09+442351.6,250.87121,44.397676,0.074561000
J111213.86+562758.4,168.05777,56.466209,0.083438000,J130717.37-012802.5,196.82238,-1.4673728,0.080132700
J111213.86+562758.4,168.05777,56.466209,0.083438000,J110525.25+035052.8,166.35521,3.8480096,0.076916400
J111213.86+562758.4,168.05777,56.466209,0.083438000,J091428.65+494000.2,138.61938,49.666711,0.076575500
J111213.86+562758.4,168.05777,56.466209,0.083438000,J113023.11+071504.9,172.59630,7.2513537,0.083680800
J111213.86+562758.4,168.05777,56.466209,0.083438000,J074253.84+244827.9,115.72432,24.807748,0.086106000
J140844.49+535128.4,212.18539,53.857891,0.083453000,J203636.71-061810.8,309.15297,-6.3030107,0.087911100
J140844.49+535128.4,212.18539,53.857891,0.083453000,J111645.52+024624.0,169.18965,2.7733205,0.081298400
J140844.49+535128.4,212.18539,53.857891,0.083453000,J094411.80+542008.6,146.04915,54.335731,0.076741500
J140844.49+535128.4,212.18539,53.857891,0.083453000,J113356.55+032032.7,173.48563,3.3424083,0.084471600
J140844.49+535128.4,212.18539,53.857891,0.083453000,J130502.16+550938.5,196.25902,55.160687,0.088554200
J130509.98-033209.3,196.29157,-3.5359250,0.083473000,J232313.54-101225.2,350.80643,-10.207003,0.086281800
J130509.98-033209.3,196.29157,-3.5359250,0.083473000,J225248.96-094653.9,343.20398,-9.7816287,0.080638700
J130509.98-033209.3,196.29157,-3.5359250,0.083473000,J140452.65+532332.1,211.21937,53.392253,0.080835700
J130509.98-033209.3,196.29157,-3.5359250,0.083473000,J141307.18+031707.3,213.27993,3.2853536,0.084646700
J130509.98-033209.3,196.29157,-3.5359250,0.083473000,J142743.36+364007.2,216.93068,36.668669,0.084340000
J123503.49+045530.6,188.76455,4.9251540,0.083565000,J111653.99+593146.8,169.22496,59.529670,0.081385200
J123503.49+045530.6,188.76455,4.9251540,0.083565000,J115142.02+424131.8,177.92507,42.692156,0.087007000
J123503.49+045530.6,188.76455,4.9251540,0.083565000,J154320.73+482145.0,235.83637,48.362512,0.089564300
J123503.49+045530.6,188.76455,4.9251540,0.083565000,J142932.70+364535.1,217.38624,36.759749,0.079792900
J123503.49+045530.6,188.76455,4.9251540,0.083565000,J012422.28-101723.1,21.092845,-10.289756,0.076800400
J124716.31+481239.8,191.81797,48.211066,0.083601000,J142456.15-002233.8,216.23397,-0.37604995,0.078841500
J124716.31+481239.8,191.81797,48.211066,0.083601000,J120210.48+543527.4,180.54366,54.590950,0.080686300
J124716.31+481239.8,191.81797,48.211066,0.083601000,J104725.85+385456.6,161.85770,38.915736,0.088678200
J124716.31+481239.8,191.81797,48.211066,0.083601000,J090237.07+385022.3,135.65447,38.839526,0.074193400
J124716.31+481239.8,191.81797,48.211066,0.083601000,J150549.41+473325.8,226.45589,47.557157,0.089768700
J092500.47+022222.2,141.25194,2.3728330,0.083659000,J000130.26-001446.1,0.37610018,-0.24614770,0.088779900
J092500.47+022222.2,141.25194,2.3728330,0.083659000,J104217.54+091127.4,160.57308,9.1909496,0.077831100
J092500.47+022222.2,141.25194,2.3728330,0.083659000,J165057.72+355221.7,252.74050,35.872700,0.088420000
J092500.47+022222.2,141.25194,2.3728330,0.083659000,J115845.47-014821.7,179.68947,-1.8060317,0.087929200
J092500.47+022222.2,141.25194,2.3728330,0.083659000,J154113.91+435114.5,235.30794,43.854015,0.076040000
J131305.69-021039.3,198.27370,-2.1775730,0.083723000,J232313.54-101225.2,350.80643,-10.207003,0.086281800
J131305.69-021039.3,198.27370,-2.1775730,0.083723000,J213333.31-071249.2,323.38881,-7.2136745,0.086409600
J131305.69-021039.3,198.27370,-2.1775730,0.083723000,J141307.18+031707.3,213.27993,3.2853536,0.084646700
J131305.69-021039.3,198.27370,-2.1775730,0.083723000,J142743.36+364007.2,216.93068,36.668669,0.084340000
J131305.69-021039.3,198.27370,-2.1775730,0.083723000,J221930.90+004801.7,334.87874,0.80048310,0.087025000
J094731.99-002940.9,146.88330,-0.49469900,0.083792000,J130335.09-025417.1,195.89619,-2.9047409,0.082861000
J094731.99-002940.9,146.88330,-0.49469900,0.083792000,J133159.84+015403.8,202.99933,1.9010586,0.077989700
J094731.99-002940.9,146.88330,-0.49469900,0.083792000,J103325.96+132824.1,158.35815,13.473358,0.089582900
J094731.99-002940.9,146.88330,-0.49469900,0.083792000,J130612.43-030441.2,196.55181,-3.0781225,0.086291100
J094731.99-002940.9,146.88330,-0.49469900,0.083792000,J121215.62+502937.2,183.06510,50.493653,0.083029000
J123235.82+060310.0,188.14926,6.0527800,0.083807000,J092411.85+495956.6,141.04938,49.999046,0.083727900
J123235.82+060310.0,188.14926,6.0527800,0.083807000,J134435.79-024513.7,206.14913,-2.7538005,0.075113000
J123235.82+060310.0,188.14926,6.0527800,0.083807000,J105621.57-005320.3,164.08988,-0.88897650,0.075208300
J123235.82+060310.0,188.14926,6.0527800,0.083807000,J145217.27+511050.3,223.07195,51.180633,0.075648600
J123235.82+060310.0,188.14926,6.0527800,0.083807000,J082623.62+531822.6,126.59841,53.306291,0.082588000
J090431.22+075330.9,136.13007,7.8919070,0.083811000,J090021.13+524620.5,135.08804,52.772351,0.085161500
J090431.22+075330.9,136.13007,7.8919070,0.083811000,J095223.26+062719.2,148.09692,6.4553214,0.074044800
J090431.22+075330.9,136.13007,7.8919070,0.083811000,J114427.45-015825.5,176.11437,-1.9737524,0.080565000
J090431.22+075330.9,136.13007,7.8919070,0.083811000,J104339.29+015533.3,160.91369,1.9259287,0.075040000
J090431.22+075330.9,136.13007,7.8919070,0.083811000,J091833.85+041116.1,139.64104,4.1877976,0.085818600
J214054.56+002538.2,325.22733,0.42728300,0.083841000,J213333.31-071249.2,323.38881,-7.2136745,0.086409600
J214054.56+002538.2,325.22733,0.42728300,0.083841000,J142237.92+044848.5,215.65799,4.8134850,0.087007300
J214054.56+002538.2,325.22733,0.42728300,0.083841000,J142743.36+364007.2,216.93068,36.668669,0.084340000
J214054.56+002538.2,325.22733,0.42728300,0.083841000,J232313.54-101225.2,350.80643,-10.207003,0.086281800
J214054.56+002538.2,325.22733,0.42728300,0.083841000,J221930.90+004801.7,334.87874,0.80048310,0.087025000
J101843.14+413516.2,154.67975,41.587825,0.083863000,J131451.38+413039.0,198.71407,41.510823,0.086662400
J101843.14+413516.2,154.67975,41.587825,0.083863000,J165313.38+314107.2,253.30576,31.685344,0.085663000
J101843.14+413516.2,154.67975,41.587825,0.083863000,J105251.91+430012.6,163.21629,43.003502,0.078328800
J101843.14+413516.2,154.67975,41.587825,0.083863000,J130352.47+044305.4,195.96863,4.7181706,0.087606000
J101843.14+413516.2,154.67975,41.587825,0.083863000,J133254.61-003235.2,203.22753,-0.54309777,0.086991100
J145902.09+474302.4,224.75871,47.717325,0.083881000,J090107.42+085459.3,135.28090,8.9164631,0.083886500
J145902.09+474302.4,224.75871,47.717325,0.083881000,J124631.45-015841.5,191.63105,-1.9781852,0.082469400
J145902.09+474302.4,224.75871,47.717325,0.083881000,J115535.01-010615.7,178.89589,-1.1043737,0.085760900
J145902.09+474302.4,224.75871,47.717325,0.083881000,J031240.20-003402.9,48.167502,-0.56748061,0.074677000
J145902.09+474302.4,224.75871,47.717325,0.083881000,J112105.26+101425.2,170.27192,10.240324,0.074759400
J113246.66+062624.4,173.19443,6.4401200,0.083902000,J143858.54+382121.6,219.74393,38.355995,0.089415100
J113246.66+062624.4,173.19443,6.4401200,0.083902000,J222918.94-081843.7,337.32891,-8.3121406,0.088354400
J113246.66+062624.4,173.19443,6.4401200,0.083902000,J205903.75-054434.2,314.76564,-5.7428295,0.079781200
J113246.66+062624.4,173.19443,6.4401200,0.083902000,J151240.25+473127.6,228.16772,47.524321,0.079001200
J113246.66+062624.4,173.19443,6.4401200,0.083902000,J100131.21+465946.8,150.38005,46.996323,0.086027800
J020808.76+003058.9,32.036516,0.51636200,0.083970000,J111015.01+122608.9,167.56254,12.435812,0.087148400
J020808.76+003058.9,32.036516,0.51636200,0.083970000,J124656.17+545303.8,191.73403,54.884392,0.078465300
J020808.76+003058.9,32.036516,0.51636200,0.083970000,J125312.68+013451.0,193.30284,1.5808470,0.084616500
J020808.76+003058.9,32.036516,0.51636200,0.083970000,J090251.17+450456.0,135.71321,45.082223,0.080076300
J020808.76+003058.9,32.036516,0.51636200,0.083970000,J122246.16+415406.9,185.69234,41.901914,0.086949800
J153236.72-012212.4,233.15300,-1.3701120,0.083980000,J102220.34+630431.3,155.58473,63.075359,0.077037100
J153236.72-012212.4,233.15300,-1.3701120,0.083980000,J110547.14+022623.5,166.44642,2.4398693,0.079317500
J153236.72-012212.4,233.15300,-1.3701120,0.083980000,J142651.93+562450.9,216.71638,56.414145,0.079079300
J153236.72-012212.4,233.15300,-1.3701120,0.083980000,J142428.11+551517.1,216.11711,55.254763,0.080093700
J153236.72-012212.4,233.15300,-1.3701120,0.083980000,J222126.57+123033.8,335.36071,12.509383,0.079584800
J111208.66+111309.0,168.03607,11.219160,0.083983000,J115201.21-002813.2,178.00506,-0.47033202,0.077155400
J111208.66+111309.0,168.03607,11.219160,0.083983000,J111349.83+000733.9,168.45763,0.12608633,0.078676600
J111208.66+111309.0,168.03607,11.219160,0.083983000,J154919.53+345559.0,237.33137,34.933057,0.080895600
J111208.66+111309.0,168.03607,11.219160,0.083983000,J123410.83+055616.8,188.54514,5.9380003,0.082311000
J111208.66+111309.0,168.03607,11.219160,0.083983000,J114058.33+633209.6,175.24305,63.536007,0.076984800
J130716.99+450645.3,196.82081,45.112582,0.084004000,J124136.82+033923.5,190.40343,3.6565289,0.082452400
J130716.99+450645.3,196.82081,45.112582,0.084004000,J172729.94+565416.2,261.87475,56.904487,0.078435000
J130716.99+450645.3,196.82081,45.112582,0.084004000,J121754.49+004136.0,184.47703,0.69332316,0.078524500
J130716.99+450645.3,196.82081,45.112582,0.084004000,J110642.88+444450.4,166.67868,44.747334,0.085435100
J130716.99+450645.3,196.82081,45.112582,0.084004000,J112523.25+423727.2,171.34687,42.624216,0.079752800
J131222.90+461906.1,198.09542,46.318370,0.084026000,J102645.83+433823.5,156.69096,43.639860,0.085293500
J131222.90+461906.1,198.09542,46.318370,0.084026000,J115115.28+120002.5,177.81365,12.000686,0.085911600
J131222.90+461906.1,198.09542,46.318370,0.084026000,J163426.71+481014.6,248.61128,48.170735,0.084374600
J131222.90+461906.1,198.09542,46.318370,0.084026000,J080337.38+331409.0,120.90573,33.235833,0.086098200
J131222.90+461906.1,198.09542,46.318370,0.084026000,J091914.69+014649.1,139.81120,1.7803159,0.087605600
J165126.14+202259.6,252.85890,20.383212,0.084094000,J115209.28-013928.6,178.03868,-1.6579543,0.080439000
J165126.14+202259.6,252.85890,20.383212,0.084094000,J122928.17+092107.2,187.36738,9.3519902,0.089694900
J165126.14+202259.6,252.85890,20.383212,0.084094000,J133703.88+604923.8,204.26617,60.823286,0.085831300
J165126.14+202259.6,252.85890,20.383212,0.084094000,J134755.16+115454.7,206.97983,11.915194,0.088046100
J165126.14+202259.6,252.85890,20.383212,0.084094000,J094828.32+580120.3,147.11798,58.022308,0.083586100
J165514.21+201442.1,253.80922,20.245014,0.084160000,J075117.37+381410.4,117.82237,38.236215,0.083705900
J165514.21+201442.1,253.80922,20.245014,0.084160000,J230151.78-100519.7,345.46575,-10.088797,0.079954300
J165514.21+201442.1,253.80922,20.245014,0.084160000,J145124.02+354537.7,222.85008,35.760475,0.079113900
J165514.21+201442.1,253.80922,20.245014,0.084160000,J142935.52+350757.1,217.39801,35.132538,0.082407000
J165514.21+201442.1,253.80922,20.245014,0.084160000,J115427.16+612357.7,178.61317,61.399356,0.080438500
J081740.12+271130.8,124.41718,27.191901,0.084210000,J081740.12+271130.8,124.41718,27.191901,0.084249200
J081740.12+271130.8,124.41718,27.191901,0.084210000,J112105.26+101425.2,170.27192,10.240324,0.074759400
J081740.12+271130.8,124.41718,27.191901,0.084210000,J151233.27+040302.7,228.13863,4.0507620,0.078534300
J081740.12+271130.8,124.41718,27.191901,0.084210000,J134605.26+041418.7,206.52193,4.2385162,0.080403000
J081740.12+271130.8,124.41718,27.191901,0.084210000,J074820.45+354646.6,117.08522,35.779617,0.084308000
J112037.38+081817.9,170.15575,8.3049840,0.084323000,J123921.29+522210.4,189.83869,52.369547,0.075829300
J112037.38+081817.9,170.15575,8.3049840,0.084323000,J141640.99-001805.7,214.17081,-0.30157287,0.078264100
J112037.38+081817.9,170.15575,8.3049840,0.084323000,J223613.96-091437.6,339.05815,-9.2437773,0.081427400
J112037.38+081817.9,170.15575,8.3049840,0.084323000,J144127.58+012921.9,220.36493,1.4894130,0.084726400
J112037.38+081817.9,170.15575,8.3049840,0.084323000,J000931.53-095912.5,2.3813942,-9.9868006,0.088200000
J211438.54+111321.2,318.66059,11.222546,0.084377000,J152842.04+033032.1,232.17517,3.5089291,0.082668900
J211438.54+111321.2,318.66059,11.222546,0.084377000,J150924.54+561341.4,227.35223,56.228154,0.085084600
J211438.54+111321.2,318.66059,11.222546,0.084377000,J075812.91+380355.2,119.55380,38.065327,0.086021500
J211438.54+111321.2,318.66059,11.222546,0.084377000,J144349.78+431945.2,220.95740,43.329236,0.081971300
J211438.54+111321.2,318.66059,11.222546,0.084377000,J160118.49+501656.5,240.32703,50.282354,0.075095600
J091823.00+355438.7,139.59585,35.910753,0.084392000,J115222.86+060249.3,178.09523,6.0470392,0.080984700
J091823.00+355438.7,139.59585,35.910753,0.084392000,J104700.25+073114.9,161.75104,7.5208123,0.083440600
J091823.00+355438.7,139.59585,35.910753,0.084392000,J114900.68+032052.6,177.25284,3.3479432,0.080914800
J091823.00+355438.7,139.59585,35.910753,0.084392000,J092654.58+105436.9,141.72743,10.910247,0.088222000
J091823.00+355438.7,139.59585,35.910753,0.084392000,J093456.45-005040.0,143.73519,-0.84443278,0.082972200
J124622.70-015628.5,191.59459,-1.9412480,0.084409000,J151720.82+503309.6,229.33673,50.552680,0.075293200
J124622.70-015628.5,191.59459,-1.9412480,0.084409000,J143253.37+611559.0,218.22238,61.266401,0.086978500
J124622.70-015628.5,191.59459,-1.9412480,0.084409000,J155351.61+533340.0,238.46506,53.561110,0.082819100
J124622.70-015628.5,191.59459,-1.9412480,0.084409000,J022351.15+001439.5,35.963121,0.24430027,0.087891300
J124622.70-015628.5,191.59459,-1.9412480,0.084409000,J013837.14-085432.5,24.654764,-8.9090180,0.083230600
J105135.10+452419.1,162.89627,45.405310,0.084427000,J223307.74+143829.5,338.28224,14.641519,0.087663100
J105135.10+452419.1,162.89627,45.405310,0.084427000,J134606.79+044525.6,206.52829,4.7571113,0.088919100
J105135.10+452419.1,162.89627,45.405310,0.084427000,J121656.25+513537.9,184.23437,51.593868,0.086987300
J105135.10+452419.1,162.89627,45.405310,0.084427000,J113305.54+510944.5,173.27307,51.162364,0.085565400
J105135.10+452419.1,162.89627,45.405310,0.084427000,J113605.43+421124.3,174.02262,42.190097,0.089746800
J100954.59+623047.6,152.47746,62.513233,0.084487000,J105621.57-005320.3,164.08988,-0.88897650,0.075208300
J100954.59+623047.6,152.47746,62.513233,0.084487000,J092411.85+495956.6,141.04938,49.999046,0.083727900
J100954.59+623047.6,152.47746,62.513233,0.084487000,J221113.65+133404.8,332.80689,13.568007,0.074626000
J100954.59+623047.6,152.47746,62.513233,0.084487000,J111601.90+500754.1,169.00792,50.131706,0.075913500
J100954.59+623047.6,152.47746,62.513233,0.084487000,J015605.14-000721.7,29.021427,-0.12268848,0.080751700
J134249.56+042632.3,205.70649,4.4423110,0.084512000,J010411.39-104710.3,16.047443,-10.786202,0.082317300
J134249.56+042632.3,205.70649,4.4423110,0.084512000,J091838.78+050106.7,139.66157,5.0185313,0.080878800
J134249.56+042632.3,205.70649,4.4423110,0.084512000,J083638.10+290100.8,129.15876,29.016902,0.084695200
J134249.56+042632.3,205.70649,4.4423110,0.084512000,J115854.96+033254.9,179.72900,3.5485760,0.083969000
J134249.56+042632.3,205.70649,4.4423110,0.084512000,J083640.09+285816.6,129.16703,28.971284,0.082489400
J125039.08+141241.0,192.66285,14.211391,0.084662000,J085813.80+385631.6,134.55751,38.942114,0.088351200
J125039.08+141241.0,192.66285,14.211391,0.084662000,J092524.45+063800.3,141.35187,6.6334048,0.079966200
J125039.08+141241.0,192.66285,14.211391,0.084662000,J132123.26+000441.4,200.34691,0.078172922,0.084883300
J125039.08+141241.0,192.66285,14.211391,0.084662000,J141926.33+013935.9,214.85971,1.6599624,0.076432400
J125039.08+141241.0,192.66285,14.211391,0.084662000,J162606.43+471535.7,246.52680,47.259914,0.088533300
J130354.05-014541.7,195.97521,-1.7615820,0.084697000,J141535.63+621431.6,213.89844,62.242123,0.083470100
J130354.05-014541.7,195.97521,-1.7615820,0.084697000,J165514.86+212053.3,253.81193,21.348136,0.086917800
J130354.05-014541.7,195.97521,-1.7615820,0.084697000,J082025.12+243615.0,125.10466,24.604153,0.085299800
J130354.05-014541.7,195.97521,-1.7615820,0.084697000,J091511.63+512034.5,138.79847,51.342924,0.089953200
J130354.05-014541.7,195.97521,-1.7615820,0.084697000,J123441.94-010034.8,188.67473,-1.0096635,0.080141100
J015016.43+005701.9,27.568460,0.95054000,0.084736000,J163817.36+321900.1,249.57232,32.316683,0.085681800
J015016.43+005701.9,27.568460,0.95054000,0.084736000,J225946.55-091940.8,344.94397,-9.3280054,0.082262600
J015016.43+005701.9,27.568460,0.95054000,0.084736000,J090817.64+075401.0,137.07351,7.9002819,0.081633700
J015016.43+005701.9,27.568460,0.95054000,0.084736000,J004714.43+152414.5,11.810125,15.404019,0.078652800
J015016.43+005701.9,27.568460,0.95054000,0.084736000,J121425.66-005651.9,183.60693,-0.94774014,0.081846700
J160806.68+424057.8,242.02784,42.682725,0.084737000,J173708.14+541220.9,264.28392,54.205808,0.081759900
J160806.68+424057.8,242.02784,42.682725,0.084737000,J100246.27+413600.5,150.69280,41.600142,0.083625100
J160806.68+424057.8,242.02784,42.682725,0.084737000,J120112.81+063931.2,180.30338,6.6586779,0.075202200
J160806.68+424057.8,242.02784,42.682725,0.084737000,J075705.97+272908.2,119.27488,27.485625,0.075970000
J160806.68+424057.8,242.02784,42.682725,0.084737000,J134114.67+410825.0,205.31111,41.140269,0.076636000
J085005.48+291107.0,132.52283,29.185274,0.084749000,J214602.70-071153.6,326.51127,-7.1982111,0.084760800
J085005.48+291107.0,132.52283,29.185274,0.084749000,J080857.79+355829.0,122.24080,35.974711,0.083234600
J085005.48+291107.0,132.52283,29.185274,0.084749000,J025446.35-074922.4,43.693116,-7.8228827,0.078195500
J085005.48+291107.0,132.52283,29.185274,0.084749000,J212707.71-064917.7,321.78214,-6.8215825,0.089881600
J085005.48+291107.0,132.52283,29.185274,0.084749000,J170330.74+205058.9,255.87808,20.849697,0.079757900
J090615.54+463619.0,136.56475,46.605289,0.084823000,J120112.81+063931.2,180.30338,6.6586779,0.075202200
J090615.54+463619.0,136.56475,46.605289,0.084823000,J100246.27+413600.5,150.69280,41.600142,0.083625100
J090615.54+463619.0,136.56475,46.605289,0.084823000,J173708.14+541220.9,264.28392,54.205808,0.081759900
J090615.54+463619.0,136.56475,46.605289,0.084823000,J112525.71+533344.5,171.35713,53.562348,0.080352500
J090615.54+463619.0,136.56475,46.605289,0.084823000,J154213.68+415759.3,235.55698,41.966471,0.087354500
J001303.71+004749.0,3.2654570,0.79693400,0.084851000,J032527.48-063838.3,51.364488,-6.6439658,0.084251700
J001303.71+004749.0,3.2654570,0.79693400,0.084851000,J012055.87+010119.7,20.232775,1.0221462,0.076884800
J001303.71+004749.0,3.2654570,0.79693400,0.084851000,J161517.24+311915.7,243.82182,31.321031,0.086354600
J001303.71+004749.0,3.2654570,0.79693400,0.084851000,J113304.02+564418.3,173.26676,56.738404,0.080073800
J001303.71+004749.0,3.2654570,0.79693400,0.084851000,J131821.27+002440.8,199.58863,0.41133612,0.076995300
J115107.95+113138.8,177.78311,11.527450,0.084865000,J123945.70+093054.2,189.94041,9.5150441,0.082929400
J115107.95+113138.8,177.78311,11.527450,0.084865000,J001730.90+151653.3,4.3787496,15.281482,0.078224300
J115107.95+113138.8,177.78311,11.527450,0.084865000,J100550.01+623338.3,151.45837,62.560638,0.084669900
J115107.95+113138.8,177.78311,11.527450,0.084865000,J141050.50+040640.3,212.71043,4.1111897,0.075830300
J115107.95+113138.8,177.78311,11.527450,0.084865000,J110641.33+550510.9,166.67219,55.086351,0.082883600
J084044.88+335737.0,130.18702,33.960279,0.084908000,J141640.99-001805.7,214.17081,-0.30157287,0.078264100
J084044.88+335737.0,130.18702,33.960279,0.084908000,J223613.96-091437.6,339.05815,-9.2437773,0.081427400
J084044.88+335737.0,130.18702,33.960279,0.084908000,J165417.19+191032.2,253.57163,19.175611,0.081997400
J084044.88+335737.0,130.18702,33.960279,0.084908000,J125946.24+031757.3,194.94267,3.2992379,0.082943500
J084044.88+335737.0,130.18702,33.960279,0.084908000,J130200.26-030635.7,195.50108,-3.1099128,0.082451200
J101944.65+423446.0,154.93606,42.579454,0.084959000,J211618.12+112040.2,319.07552,11.344496,0.089027200
J101944.65+423446.0,154.93606,42.579454,0.084959000,J152734.74+041329.5,231.89475,4.2248705,0.087017400
J101944.65+423446.0,154.93606,42.579454,0.084959000,J125230.53+032450.9,193.12721,3.4141407,0.078455600
J101944.65+423446.0,154.93606,42.579454,0.084959000,J123441.94-010034.8,188.67473,-1.0096635,0.080141100
J101944.65+423446.0,154.93606,42.579454,0.084959000,J033241.45+000455.3,53.172695,0.082032363,0.086594300
J113836.48+111857.4,174.65200,11.315935,0.084967000,J121613.64+564646.6,184.05682,56.779611,0.083607000
J113836.48+111857.4,174.65200,11.315935,0.084967000,J125257.93-033532.1,193.24137,-3.5922435,0.086312100
J113836.48+111857.4,174.65200,11.315935,0.084967000,J141102.94+603953.5,212.76225,60.664865,0.088718200
J113836.48+111857.4,174.65200,11.315935,0.084967000,J101135.34+062053.3,152.89725,6.3481350,0.075118800
J113836.48+111857.4,174.65200,11.315935,0.084967000,J120857.62+014802.6,182.24008,1.8007279,0.077024600
J131843.35-014340.0,199.68064,-1.7277660,0.085030000,J115209.28-013928.6,178.03868,-1.6579543,0.080439000
J131843.35-014340.0,199.68064,-1.7277660,0.085030000,J115503.13+123847.9,178.76306,12.646641,0.078941300
J131843.35-014340.0,199.68064,-1.7277660,0.085030000,J132719.25+114540.9,201.83019,11.761351,0.086820900
J131843.35-014340.0,199.68064,-1.7277660,0.085030000,J122928.17+092107.2,187.36738,9.3519902,0.089694900
J131843.35-014340.0,199.68064,-1.7277660,0.085030000,J134755.16+115454.7,206.97983,11.915194,0.088046100
J080959.18+063153.7,122.49657,6.5315700,0.085058000,J122940.51+031756.6,187.41881,3.2990469,0.085042900
J080959.18+063153.7,122.49657,6.5315700,0.085058000,J115541.56+120120.9,178.92316,12.022474,0.088665000
J080959.18+063153.7,122.49657,6.5315700,0.085058000,J152733.86+352039.1,231.89109,35.344192,0.077694400
J080959.18+063153.7,122.49657,6.5315700,0.085058000,J160632.73+404912.0,241.63636,40.819992,0.087105800
J080959.18+063153.7,122.49657,6.5315700,0.085058000,J153349.85+362228.4,233.45771,36.374568,0.089583200
J033144.50-010516.7,52.935422,-1.0879830,0.085105000,J073800.82+420049.5,114.50342,42.013751,0.087385600
J033144.50-010516.7,52.935422,-1.0879830,0.085105000,J101619.86+465057.6,154.08273,46.849328,0.079486000
J033144.50-010516.7,52.935422,-1.0879830,0.085105000,J223532.99+142627.3,338.88746,14.440904,0.083156400
J033144.50-010516.7,52.935422,-1.0879830,0.085105000,J021508.86-092935.6,33.786900,-9.4932168,0.087184500
J033144.50-010516.7,52.935422,-1.0879830,0.085105000,J230151.78-100519.7,345.46575,-10.088797,0.079954300
J102147.86+131228.2,155.44942,13.207831,0.085111000,J115610.77+045943.4,179.04486,4.9953806,0.079454200
J102147.86+131228.2,155.44942,13.207831,0.085111000,J134654.28+634932.0,206.72618,63.825545,0.089648100
J102147.86+131228.2,155.44942,13.207831,0.085111000,J120333.87+020106.5,180.89111,2.0184636,0.083318900
J102147.86+131228.2,155.44942,13.207831,0.085111000,J163817.36+321900.1,249.57232,32.316683,0.085681800
J102147.86+131228.2,155.44942,13.207831,0.085111000,J101326.32+502643.7,153.35968,50.445468,0.078442300
J132834.37-030744.8,202.14322,-3.1291030,0.085152000,J130354.72-030631.8,195.97800,-3.1088402,0.077596300
J132834.37-030744.8,202.14322,-3.1291030,0.085152000,J114737.12+101444.1,176.90467,10.245581,0.087978300
J132834.37-030744.8,202.14322,-3.1291030,0.085152000,J100131.21+465946.8,150.38005,46.996323,0.086027800
J132834.37-030744.8,202.14322,-3.1291030,0.085152000,J124116.14+004423.1,190.31726,0.73975365,0.089963700
J132834.37-030744.8,202.14322,-3.1291030,0.085152000,J151240.25+473127.6,228.16772,47.524321,0.079001200
J105057.30+593214.4,162.73873,59.537329,0.085223000,J141926.33+013935.9,214.85971,1.6599624,0.076432400
J105057.30+593214.4,162.73873,59.537329,0.085223000,J085813.80+385631.6,134.55751,38.942114,0.088351200
J105057.30+593214.4,162.73873,59.537329,0.085223000,J092524.45+063800.3,141.35187,6.6334048,0.079966200
J105057.30+593214.4,162.73873,59.537329,0.085223000,J020223.71+124717.7,30.598812,12.788260,0.085916000
J105057.30+593214.4,162.73873,59.537329,0.085223000,J014648.14-083725.3,26.700584,-8.6236820,0.076679500
J022932.43-011207.6,37.385121,-1.2021020,0.085288000,J113807.50+095621.4,174.53126,9.9392798,0.082653700
J022932.43-011207.6,37.385121,-1.2021020,0.085288000,J093456.45-005040.0,143.73519,-0.84443278,0.082972200
J022932.43-011207.6,37.385121,-1.2021020,0.085288000,J114900.68+032052.6,177.25284,3.3479432,0.080914800
J022932.43-011207.6,37.385121,-1.2021020,0.085288000,J224925.52-092058.6,342.35633,-9.3496069,0.084823300
J022932.43-011207.6,37.385121,-1.2021020,0.085288000,J094828.32+580120.3,147.11798,58.022308,0.083586100
J232350.18-083946.5,350.95910,-8.6629210,0.085336000,J134555.57-021222.0,206.48154,-2.2061204,0.085103900
J232350.18-083946.5,350.95910,-8.6629210,0.085336000,J122720.76+552433.1,186.83650,55.409204,0.086268900
J232350.18-083946.5,350.95910,-8.6629210,0.085336000,J072837.05+384255.9,112.15436,38.715516,0.089770100
J232350.18-083946.5,350.95910,-8.6629210,0.085336000,J012558.29+000659.0,21.492870,0.11639516,0.078157400
